packet_id,benchmark,criterion,provider,label,evidence_refs,evidence_note,confidence
B019,ScienceAgentBench,Input/expected-output schema,openai,documented-and-verifiable,"[{""source_id"":""E001"",""line_start"":48,""line_end"":59},{""source_id"":""E003"",""line_start"":66,""line_end"":85},{""source_id"":""E002"",""line_start"":76,""line_end"":86}]","Benchmark directory layout, instance input/output files, and log JSONL formats (fields like success_rate, valid_program, codebert_score, cost) are explicitly implied by folder structure plus parser code reading input.json and producing result.json and log entries.",high
B019,ScienceAgentBench,Input/expected-output schema,anthropic,partially-documented,"[{""source_id"":""E001"",""line_start"":40,""line_end"":65},{""source_id"":""E003"",""line_start"":28,""line_end"":50}]","README describes benchmark directory structure (datasets, eval_programs, gold_programs) and compute_scores.py shows example dict keys (gold_program_name, task_inst, output_fname) but full input schema not fully enumerated.",medium
B019,ScienceAgentBench,Input/expected-output schema,gemini,partially-documented,"[{""source_id"":""E003"",""line_start"":72,""line_end"":86}]","The evaluation schema reads input.json containing gold_program_name, task_inst, output_fname, and eval_script_name, and writes output_tuple to result.json. Full schema files are in the benchmark folder, which requires a password-protected zip download.",high
B019,ScienceAgentBench,Metric definition,openai,partially-documented,"[{""source_id"":""E002"",""line_start"":62,""line_end"":72},{""source_id"":""E001"",""line_start"":182,""line_end"":197},{""source_id"":""E003"",""line_start"":28,""line_end"":63}]","Aggregate metrics are defined (success_rate, codebert_score, valid_program_rate, cost with explicit averaging). Instance-level components (e.g., precise definition of success_rate, valid_program flag semantics) are only partially inferable from compute_scores’ tuple and not fully specified in this packet.",high
B019,ScienceAgentBench,Metric definition,anthropic,documented-and-verifiable,"[{""source_id"":""E002"",""line_start"":6,""line_end"":73},{""source_id"":""E003"",""line_start"":28,""line_end"":63}]","Metrics (success_rate, codebert_score, valid_program_rate, cost) are computed explicitly in calculate_metrics.py and compute_scores.py, showing formulas and aggregation logic.",high
B019,ScienceAgentBench,Metric definition,gemini,documented-and-verifiable,"[{""source_id"":""E002"",""line_start"":68,""line_end"":73},{""source_id"":""E003"",""line_start"":59,""line_end"":63}]","The metrics success_rate, codebert_score, and valid_program_rate are calculated and printed as shown in calculate_metrics.py and compute_scores.py.",high
B019,ScienceAgentBench,Evaluator implementation available,openai,partially-documented,"[{""source_id"":""E001"",""line_start"":140,""line_end"":181},{""source_id"":""E003"",""line_start"":28,""line_end"":63},{""source_id"":""E002"",""line_start"":76,""line_end"":87}]","Core scoring (CodeBERT-based similarity, program execution, eval script invocation) and metric aggregation are implemented here. However, the main evaluation drivers (e.g., run_evaluation harness, run_eval.py) and benchmark data/eval_programs are referenced but not included in this packet.",high
B019,ScienceAgentBench,Evaluator implementation available,anthropic,documented-and-verifiable,"[{""source_id"":""E003"",""line_start"":1,""line_end"":89},{""source_id"":""E001"",""line_start"":126,""line_end"":180}]",compute_scores.py and README's evaluation section show full executable evaluation pipeline including docker harness and direct evaluation script.,high
B019,ScienceAgentBench,Evaluator implementation available,gemini,documented-and-verifiable,"[{""source_id"":""E003"",""line_start"":28,""line_end"":64}]","The evaluator code in compute_scores.py executes the predicted program, verifies output file presence, and executes the evaluation script's eval function.",high
B019,ScienceAgentBench,Grading rules & tie-breaking,openai,documented-and-verifiable,"[{""source_id"":""E002"",""line_start"":6,""line_end"":55},{""source_id"":""E001"",""line_start"":196,""line_end"":197}]","Selection among multiple runs for each task is fully specified: maximize success_rate, then valid_program, then codebert_score, then minimize cost. README notes best-of-three selection; code gives exact tie-breaking implementation.",high
B019,ScienceAgentBench,Grading rules & tie-breaking,anthropic,documented-and-verifiable,"[{""source_id"":""E002"",""line_start"":6,""line_end"":73}]","evaluate_best_run implements explicit tie-breaking cascade: success_rate -> valid_program -> codebert_score -> cost, fully shown in code.",high
B019,ScienceAgentBench,Grading rules & tie-breaking,gemini,documented-and-verifiable,"[{""source_id"":""E002"",""line_start"":16,""line_end"":55}]","Tie-breaking rules for selecting the best run are fully implemented in evaluate_best_run, cascading from success_rate to valid_program, codebert_score, and finally lowest cost.",high
B019,ScienceAgentBench,Predictions->aggregate-score mapping,openai,documented-and-verifiable,"[{""source_id"":""E002"",""line_start"":62,""line_end"":72},{""source_id"":""E001"",""line_start"":182,""line_end"":197}]","Mapping from per-task evaluation logs and run logs to benchmark-level scores is implemented: choose best run per task using defined criteria, then average success_rate, codebert_score, valid_program, and cost over tasks. README describes this best-of-N process conceptually.",high
B019,ScienceAgentBench,Predictions->aggregate-score mapping,anthropic,documented-and-verifiable,"[{""source_id"":""E002"",""line_start"":76,""line_end"":103}]",main() and CLI output show how per-instance eval logs are aggregated into final printed metrics across runs.,high
B019,ScienceAgentBench,Predictions->aggregate-score mapping,gemini,documented-and-verifiable,"[{""source_id"":""E002"",""line_start"":57,""line_end"":73}]",Mapping from single-instance evaluation records to final aggregates (mean average across selected best runs) is fully implemented in calculate_metrics.py.,high
B019,ScienceAgentBench,Sample predictions / trajectories,openai,not-documented,"[{""source_id"":""E001"",""line_start"":106,""line_end"":121},{""source_id"":""E001"",""line_start"":128,""line_end"":137}]","README describes how logs and predictions are generated and recovered but no concrete example prediction files, trajectories, or log snippets are included in this packet.",high
B019,ScienceAgentBench,Sample predictions / trajectories,anthropic,not-documented,"[{""source_id"":""E001"",""line_start"":106,""line_end"":136}]",README references log files (e.g. claude_self_debug.jsonl) as examples but no actual sample trajectory files or content are shown in the packet.,medium
B019,ScienceAgentBench,Sample predictions / trajectories,gemini,not-documented,"[{""source_id"":""E001"",""line_start"":128,""line_end"":136}]","The packet contains code to extract predictions from agent logs (recover_pred_from_log.py), but no actual sample trajectories or predictions are included in the repository.",high
B020,Spider,Input/expected-output schema,openai,documented-and-verifiable,"[{""source_id"":""E001"",""line_start"":220,""line_end"":229},{""source_id"":""E001"",""line_start"":41,""line_end"":47}]","README specifies evaluation.py CLI arguments and the required gold/pred file formats, including that gold.sql lines are `gold SQL \t db_id`. Dataset JSON fields and tables.json structure are also documented, enabling reconstruction of inputs and expected outputs.",high
B020,Spider,Input/expected-output schema,anthropic,documented-and-verifiable,"[{""source_id"":""E001"",""line_start"":41,""line_end"":118}]",README documents question/query/sql fields for train/dev.json and tables.json schema fields in detail with examples.,high
B020,Spider,Input/expected-output schema,gemini,documented-and-verifiable,"[{""source_id"":""E001"",""line_start"":41,""line_end"":118}]","The README comprehensively details the schema for the input JSON files (train.json/dev.json) and database metadata (tables.json), with precise descriptions of structural elements.",high
B020,Spider,Metric definition,openai,partially-documented,"[{""source_id"":""E001"",""line_start"":211,""line_end"":218},{""source_id"":""E003"",""line_start"":33,""line_end"":44},{""source_id"":""E004"",""line_start"":140,""line_end"":153},{""source_id"":""E004"",""line_start"":273,""line_end"":365}]","README names Component Matching, Exact Matching, Execution Accuracy and test-suite accuracy but only briefly sketches SQL clause set comparison. BLEU and ROUGE metric formulas are fully implemented for baselines. Exact formal definition for Spider’s main metrics is not fully specified here.",high
B020,Spider,Metric definition,anthropic,partially-documented,"[{""source_id"":""E001"",""line_start"":211,""line_end"":230}]","README describes Component Matching, Exact Matching, Execution Accuracy, and notes official metric switched to Test Suite Accuracy hosted externally, but exact scoring formulas not fully given here.",medium
B020,Spider,Metric definition,gemini,partially-documented,"[{""source_id"":""E001"",""line_start"":213,""line_end"":218}]","The README introduces 'Component Matching', 'Exact Matching', and 'Execution Accuracy', but points to a separate repository (test-suite-sql-eval) and external papers for full specification.",high
B020,Spider,Evaluator implementation available,openai,claimed-but-not-verifiable,"[{""source_id"":""E001"",""line_start"":32,""line_end"":35},{""source_id"":""E001"",""line_start"":211,""line_end"":221}]","README states this repo contains all code for evaluation and refers to evaluation.py and an evaluation directory, but the packet does not include those SQL evaluation files. Only baseline BLEU/ROUGE evaluators are visible, so the primary Spider evaluator cannot be confirmed.",high
B020,Spider,Evaluator implementation available,anthropic,claimed-but-not-verifiable,"[{""source_id"":""E001"",""line_start"":213,""line_end"":221}]","README references evaluation.py and external test-suite-sql-eval repo for official metric, but actual evaluation.py code is not included in this packet; only baseline-specific eval scripts (BLEU/ROUGE/exact match) are shown.",medium
B020,Spider,Evaluator implementation available,gemini,claimed-but-not-verifiable,"[{""source_id"":""E001"",""line_start"":213,""line_end"":221}]",The main evaluator code (evaluation.py) is referenced in the README command-line example but is missing from the provided code files.,high
B020,Spider,Grading rules & tie-breaking,openai,not-documented,"[{""source_id"":""E001"",""line_start"":211,""line_end"":229},{""source_id"":""E003"",""line_start"":33,""line_end"":44},{""source_id"":""E004"",""line_start"":327,""line_end"":365}]","Materials describe metrics and show BLEU/ROUGE averaging but do not document any benchmark-level grading policy: no rules for rounding, handling invalid predictions, or tie-breaking across submissions are described.",high
